dt,Candidates,msa,indicator,per_change,var
2021-04-22,151,South Bend - Mishawaka,Occupation Group,-0.33480176211453744,Healthcare Practitioners and Technical Occupations
2021-04-22,135,South Bend - Mishawaka,Occupation Group,-0.23295454545454544,Building & Grounds Cleaning & Maintenance Occup.
2021-04-22,129,South Bend - Mishawaka,Occupation Group,-0.3316062176165803,"Arts, Design, Entertainment, Sports, and Media Occ"
2021-04-22,97,South Bend - Mishawaka,Occupation Group,-0.23622047244094488,Personal Care and Service Occupations
2021-04-22,97,South Bend - Mishawaka,Occupation Group,-0.19834710743801653,Community and Social Services Occupations
2021-04-22,86,South Bend - Mishawaka,Occupation Group,-0.17307692307692307,"Life, Physical, and Social Science Occupations"
2021-04-22,76,South Bend - Mishawaka,Occupation Group,-0.19148936170212766,Protective Service Occupations
2021-04-22,75,South Bend - Mishawaka,Occupation Group,-0.27884615384615385,"Education, Training, and Library Occupations"
2021-04-22,12,South Bend - Mishawaka,Occupation Group,-0.3684210526315789,"Farming, Fishing, and Forestry Occupations"
2021-04-22,12,South Bend - Mishawaka,Occupation Group,-0.6363636363636364,Legal Occupations
2021-04-22,7,South Bend - Mishawaka,Occupation Group,-0.5625,Military Specific Occupations
2021-04-22,1016,Elkhart - Goshen,Occupation Group,-0.27686832740213524,Production Occupations
2021-04-22,624,Elkhart - Goshen,Occupation Group,-0.3254054054054054,Office and Administrative Support Occupations
2021-04-22,503,Elkhart - Goshen,Occupation Group,-0.35512820512820514,Management Occupations
2021-04-22,489,Elkhart - Goshen,Occupation Group,-0.24769230769230768,Transportation and Material Moving Occupations
2021-04-22,299,Elkhart - Goshen,Occupation Group,-0.284688995215311,Construction and Extraction Occupations
2021-04-22,271,Elkhart - Goshen,Occupation Group,-0.33578431372549017,Sales and Related Occupations
2021-04-22,265,Elkhart - Goshen,Occupation Group,-0.25770308123249297,"Installation, Maintenance, and Repair Occupations"
2021-04-22,225,Elkhart - Goshen,Occupation Group,-0.32432432432432434,Architecture and Engineering Occupations
2021-04-22,186,Elkhart - Goshen,Occupation Group,-0.3333333333333333,Business and Financial Operations Occupations
2021-04-22,171,Elkhart - Goshen,Occupation Group,-0.24669603524229075,Healthcare Support Occupations
2021-04-22,169,Elkhart - Goshen,Occupation Group,-0.23873873873873874,Computer and Mathematical Occupations
2021-04-22,161,Elkhart - Goshen,Occupation Group,-0.2907488986784141,Food Preparation and Serving Related Occupations
2021-04-22,139,Elkhart - Goshen,Occupation Group,-0.31527093596059114,Healthcare Practitioners and Technical Occupations
2021-04-22,128,Elkhart - Goshen,Occupation Group,-0.3191489361702128,"Arts, Design, Entertainment, Sports, and Media Occ"
2021-04-22,115,Elkhart - Goshen,Occupation Group,-0.24836601307189543,Building & Grounds Cleaning & Maintenance Occup.
2021-04-22,89,Elkhart - Goshen,Occupation Group,-0.21238938053097345,Personal Care and Service Occupations
2021-04-22,88,Elkhart - Goshen,Occupation Group,-0.12871287128712872,"Life, Physical, and Social Science Occupations"
2021-04-22,85,Elkhart - Goshen,Occupation Group,-0.19811320754716982,Community and Social Services Occupations
2021-04-22,74,Elkhart - Goshen,Occupation Group,-0.25252525252525254,"Education, Training, and Library Occupations"
2021-04-22,69,Elkhart - Goshen,Occupation Group,-0.1686746987951807,Protective Service Occupations
2021-04-22,12,Elkhart - Goshen,Occupation Group,-0.5555555555555556,Legal Occupations
2021-04-22,9,Elkhart - Goshen,Occupation Group,-0.5,"Farming, Fishing, and Forestry Occupations"
2021-04-22,7,Elkhart - Goshen,Occupation Group,-0.5882352941176471,Military Specific Occupations
2021-04-22,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2021-04-22,279,South Bend - Mishawaka,education,-0.2696335078534031,Less than High School
2021-04-22,2054,South Bend - Mishawaka,education,-0.2805604203152364,High School Diploma or Equivalent
2021-04-22,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2021-04-22,0,South Bend - Mishawaka,education,NA,3 Years of College or a Technical or Vocational School
2021-04-22,223,South Bend - Mishawaka,education,-0.17100371747211895,Vocational School Certificate
2021-04-22,502,South Bend - Mishawaka,education,-0.258493353028065,Associate's Degree
2021-04-22,783,South Bend - Mishawaka,education,-0.325,Bachelor's Degree
2021-04-22,263,South Bend - Mishawaka,education,-0.2528409090909091,Master's Degree
2021-04-22,35,South Bend - Mishawaka,education,-0.39655172413793105,Doctorate Degree
2021-04-22,6,South Bend - Mishawaka,education,0,"Specialized Degree (e.g. MD, DDS)"
2021-04-22,0,South Bend - Mishawaka,education,NA,Not Specified
2021-04-22,0,Elkhart - Goshen,education,NA,No Minimum Education Requirement
2021-04-22,288,Elkhart - Goshen,education,-0.2975609756097561,Less than High School
2021-04-22,1904,Elkhart - Goshen,education,-0.2945535383475361,High School Diploma or Equivalent
2021-04-22,0,Elkhart - Goshen,education,NA,3 Years of College or a Technical or Vocational School
2021-04-22,181,Elkhart - Goshen,education,-0.20614035087719298,Vocational School Certificate
2021-04-22,451,Elkhart - Goshen,education,-0.2630718954248366,Associate's Degree
2021-04-22,738,Elkhart - Goshen,education,-0.3128491620111732,Bachelor's Degree
2021-04-22,247,Elkhart - Goshen,education,-0.26047904191616766,Master's Degree
2021-04-22,32,Elkhart - Goshen,education,-0.30434782608695654,Doctorate Degree
2021-04-22,5,Elkhart - Goshen,education,0,"Specialized Degree (e.g. MD, DDS)"
2021-04-22,0,Elkhart - Goshen,education,NA,Not Specified
2021-04-23,5104,South Bend - Mishawaka,Total Candidates,-0.2852541660831816,Total Candidates
2021-04-23,1122,South Bend - Mishawaka,Occupation Group,-0.23880597014925373,Production Occupations
2021-04-23,664,South Bend - Mishawaka,Occupation Group,-0.30761209593326383,Office and Administrative Support Occupations
2021-04-23,544,South Bend - Mishawaka,Occupation Group,-0.2370266479663394,Transportation and Material Moving Occupations
2021-04-23,530,South Bend - Mishawaka,Occupation Group,-0.3637454981992797,Management Occupations
2021-04-23,334,South Bend - Mishawaka,Occupation Group,-0.27391304347826084,Construction and Extraction Occupations
2021-04-23,307,South Bend - Mishawaka,Occupation Group,-0.32079646017699115,Sales and Related Occupations
2021-04-23,301,South Bend - Mishawaka,Occupation Group,-0.26405867970660146,"Installation, Maintenance, and Repair Occupations"
2021-04-23,241,South Bend - Mishawaka,Occupation Group,-0.30945558739255014,Architecture and Engineering Occupations
2021-04-23,202,South Bend - Mishawaka,Occupation Group,-0.22007722007722008,Healthcare Support Occupations
2021-04-23,186,South Bend - Mishawaka,Occupation Group,-0.3285198555956679,Business and Financial Operations Occupations
2021-04-23,174,South Bend - Mishawaka,Occupation Group,-0.3281853281853282,Food Preparation and Serving Related Occupations
2021-04-23,172,South Bend - Mishawaka,Occupation Group,-0.26180257510729615,Computer and Mathematical Occupations
2021-04-23,149,South Bend - Mishawaka,Occupation Group,-0.3436123348017621,Healthcare Practitioners and Technical Occupations
2021-04-23,135,South Bend - Mishawaka,Occupation Group,-0.23295454545454544,Building & Grounds Cleaning & Maintenance Occup.
2021-04-23,129,South Bend - Mishawaka,Occupation Group,-0.3316062176165803,"Arts, Design, Entertainment, Sports, and Media Occ"
2021-04-23,97,South Bend - Mishawaka,Occupation Group,-0.23622047244094488,Personal Care and Service Occupations
2021-04-23,97,South Bend - Mishawaka,Occupation Group,-0.19834710743801653,Community and Social Services Occupations
2021-04-23,86,South Bend - Mishawaka,Occupation Group,-0.17307692307692307,"Life, Physical, and Social Science Occupations"
2021-04-23,76,South Bend - Mishawaka,Occupation Group,-0.19148936170212766,Protective Service Occupations
2021-04-23,75,South Bend - Mishawaka,Occupation Group,-0.27884615384615385,"Education, Training, and Library Occupations"
2021-04-23,12,South Bend - Mishawaka,Occupation Group,-0.3684210526315789,"Farming, Fishing, and Forestry Occupations"
2021-04-23,12,South Bend - Mishawaka,Occupation Group,-0.6363636363636364,Legal Occupations
2021-04-23,7,South Bend - Mishawaka,Occupation Group,-0.5625,Military Specific Occupations
2021-04-23,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2021-04-23,279,South Bend - Mishawaka,education,-0.2696335078534031,Less than High School
2021-04-23,2057,South Bend - Mishawaka,education,-0.27950963222416814,High School Diploma or Equivalent
2021-04-23,0,South Bend - Mishawaka,education,NA,1 Year of College or a Technical or Vocational School
2021-04-23,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2021-04-23,0,South Bend - Mishawaka,education,NA,3 Years of College or a Technical or Vocational School
2021-04-23,223,South Bend - Mishawaka,education,-0.17100371747211895,Vocational School Certificate
2021-04-23,502,South Bend - Mishawaka,education,-0.258493353028065,Associate's Degree
2021-04-23,781,South Bend - Mishawaka,education,-0.3267241379310345,Bachelor's Degree
2021-04-23,263,South Bend - Mishawaka,education,-0.2528409090909091,Master's Degree
2021-04-23,35,South Bend - Mishawaka,education,-0.39655172413793105,Doctorate Degree
2021-04-23,6,South Bend - Mishawaka,education,0,"Specialized Degree (e.g. MD, DDS)"
2021-04-23,0,South Bend - Mishawaka,education,NA,Not Specified
2021-04-27,5064,South Bend - Mishawaka,Total Candidates,-0.2908556224618401,Total Candidates
2021-04-27,4665,Elkhart - Goshen,Total Candidates,-0.29965470650052545,Total Candidates
2021-04-27,1115,South Bend - Mishawaka,Occupation Group,-0.2435549525101764,Production Occupations
2021-04-27,659,South Bend - Mishawaka,Occupation Group,-0.31282586027111575,Office and Administrative Support Occupations
2021-04-27,542,South Bend - Mishawaka,Occupation Group,-0.23983169705469845,Transportation and Material Moving Occupations
2021-04-27,519,South Bend - Mishawaka,Occupation Group,-0.37695078031212487,Management Occupations
2021-04-27,331,South Bend - Mishawaka,Occupation Group,-0.28043478260869564,Construction and Extraction Occupations
2021-04-27,306,South Bend - Mishawaka,Occupation Group,-0.3230088495575221,Sales and Related Occupations
2021-04-27,301,South Bend - Mishawaka,Occupation Group,-0.26405867970660146,"Installation, Maintenance, and Repair Occupations"
2021-04-27,235,South Bend - Mishawaka,Occupation Group,-0.32664756446991405,Architecture and Engineering Occupations
2021-04-27,199,South Bend - Mishawaka,Occupation Group,-0.23166023166023167,Healthcare Support Occupations
2021-04-27,187,South Bend - Mishawaka,Occupation Group,-0.3249097472924188,Business and Financial Operations Occupations
2021-04-27,175,South Bend - Mishawaka,Occupation Group,-0.32432432432432434,Food Preparation and Serving Related Occupations
2021-04-27,169,South Bend - Mishawaka,Occupation Group,-0.27467811158798283,Computer and Mathematical Occupations
2021-04-27,150,South Bend - Mishawaka,Occupation Group,-0.3392070484581498,Healthcare Practitioners and Technical Occupations
2021-04-27,134,South Bend - Mishawaka,Occupation Group,-0.23863636363636365,Building & Grounds Cleaning & Maintenance Occup.
2021-04-27,127,South Bend - Mishawaka,Occupation Group,-0.34196891191709844,"Arts, Design, Entertainment, Sports, and Media Occ"
2021-04-27,97,South Bend - Mishawaka,Occupation Group,-0.19834710743801653,Community and Social Services Occupations
2021-04-27,95,South Bend - Mishawaka,Occupation Group,-0.25196850393700787,Personal Care and Service Occupations
2021-04-27,79,South Bend - Mishawaka,Occupation Group,-0.2403846153846154,"Life, Physical, and Social Science Occupations"
2021-04-27,78,South Bend - Mishawaka,Occupation Group,-0.1702127659574468,Protective Service Occupations
2021-04-27,75,South Bend - Mishawaka,Occupation Group,-0.27884615384615385,"Education, Training, and Library Occupations"
2021-04-27,12,South Bend - Mishawaka,Occupation Group,-0.3684210526315789,"Farming, Fishing, and Forestry Occupations"
2021-04-27,12,South Bend - Mishawaka,Occupation Group,-0.6363636363636364,Legal Occupations
2021-04-27,7,South Bend - Mishawaka,Occupation Group,-0.5625,Military Specific Occupations
2021-04-27,1004,Elkhart - Goshen,Occupation Group,-0.28540925266903916,Production Occupations
2021-04-27,622,Elkhart - Goshen,Occupation Group,-0.32756756756756755,Office and Administrative Support Occupations
2021-04-27,490,Elkhart - Goshen,Occupation Group,-0.3717948717948718,Management Occupations
2021-04-27,489,Elkhart - Goshen,Occupation Group,-0.24769230769230768,Transportation and Material Moving Occupations
2021-04-27,295,Elkhart - Goshen,Occupation Group,-0.2942583732057416,Construction and Extraction Occupations
2021-04-27,270,Elkhart - Goshen,Occupation Group,-0.3382352941176471,Sales and Related Occupations
2021-04-27,266,Elkhart - Goshen,Occupation Group,-0.2549019607843137,"Installation, Maintenance, and Repair Occupations"
2021-04-27,219,Elkhart - Goshen,Occupation Group,-0.34234234234234234,Architecture and Engineering Occupations
2021-04-27,186,Elkhart - Goshen,Occupation Group,-0.3333333333333333,Business and Financial Operations Occupations
2021-04-27,169,Elkhart - Goshen,Occupation Group,-0.2555066079295154,Healthcare Support Occupations
2021-04-27,167,Elkhart - Goshen,Occupation Group,-0.24774774774774774,Computer and Mathematical Occupations
2021-04-27,160,Elkhart - Goshen,Occupation Group,-0.29515418502202645,Food Preparation and Serving Related Occupations
2021-04-27,139,Elkhart - Goshen,Occupation Group,-0.31527093596059114,Healthcare Practitioners and Technical Occupations
2021-04-27,127,Elkhart - Goshen,Occupation Group,-0.324468085106383,"Arts, Design, Entertainment, Sports, and Media Occ"
2021-04-27,113,Elkhart - Goshen,Occupation Group,-0.26143790849673204,Building & Grounds Cleaning & Maintenance Occup.
2021-04-27,90,Elkhart - Goshen,Occupation Group,-0.20353982300884957,Personal Care and Service Occupations
2021-04-27,85,Elkhart - Goshen,Occupation Group,-0.19811320754716982,Community and Social Services Occupations
2021-04-27,81,Elkhart - Goshen,Occupation Group,-0.19801980198019803,"Life, Physical, and Social Science Occupations"
2021-04-27,74,Elkhart - Goshen,Occupation Group,-0.25252525252525254,"Education, Training, and Library Occupations"
2021-04-27,71,Elkhart - Goshen,Occupation Group,-0.14457831325301204,Protective Service Occupations
2021-04-27,12,Elkhart - Goshen,Occupation Group,-0.5555555555555556,Legal Occupations
2021-04-27,9,Elkhart - Goshen,Occupation Group,-0.5,"Farming, Fishing, and Forestry Occupations"
2021-04-27,7,Elkhart - Goshen,Occupation Group,-0.5882352941176471,Military Specific Occupations
2021-04-27,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2021-04-27,277,South Bend - Mishawaka,education,-0.27486910994764396,Less than High School
2021-04-27,2041,South Bend - Mishawaka,education,-0.2851138353765324,High School Diploma or Equivalent
2021-04-27,0,South Bend - Mishawaka,education,NA,1 Year of College or a Technical or Vocational School
